id,neighbourhood_cleansed,latitude,longitude
13684395,Hastings-Sunrise,49.27669,-123.05378
13701691,Kensington-Cedar Cottage,49.24032,-123.06304
13766869,Downtown,49.27975,-123.11984
13767831,Kitsilano,49.26686,-123.14629
13784356,Downtown,49.27765,-123.13088
13815501,Downtown,49.28262,-123.1168
13817015,Mount Pleasant,49.26894,-123.10337
13829747,Mount Pleasant,49.2611,-123.11037
13831080,Downtown,49.27971,-123.11618
13843432,Grandview-Woodland,49.26566,-123.07181
13858633,Downtown,49.27968,-123.1088
13863209,Downtown,49.27391,-123.10143
13885190,Mount Pleasant,49.25996,-123.09479
13991632,Mount Pleasant,49.2639926,-123.0820291
13993885,West End,49.28087,-123.12677
13996470,Kitsilano,49.26415,-123.15793
13998682,West End,49.27823,-123.13062
13999349,Downtown,49.28801,-123.12491
13999471,Renfrew-Collingwood,49.24141,-123.03011
14014285,South Cambie,49.25432,-123.12369
14015267,West End,49.28894,-123.1336
14027258,Mount Pleasant,49.25693,-123.11179
14028670,Fairview,49.25898,-123.11866
14029073,Hastings-Sunrise,49.28953,-123.04178
14074932,Marpole,49.21343,-123.11357
14077912,Dunbar Southlands,49.25618,-123.19529
14106936,Kensington-Cedar Cottage,49.26049,-123.07481
14112422,Downtown,49.27791,-123.12252
14112559,Downtown,49.28353,-123.11524
14127036,Sunset,49.21684,-123.07936
14167369,Grandview-Woodland,49.27387,-123.06649
14168267,Grandview-Woodland,49.26693474,-123.0667228
14177739,Kensington-Cedar Cottage,49.24524,-123.07961
14180277,Grandview-Woodland,49.27363,-123.06443
14202073,Grandview-Woodland,49.27238,-123.06842
14216608,Downtown,49.27683,-123.11942
14222707,Sunset,49.21769,-123.09191
14237741,Grandview-Woodland,49.28054,-123.06184
14247519,Downtown Eastside,49.28043,-123.10105
14248978,Downtown Eastside,49.27904,-123.09246
14266530,Sunset,49.22624,-123.1027
14296335,Kensington-Cedar Cottage,49.26196,-123.05811
14320418,Killarney,49.23108,-123.02945
14341031,Downtown,49.27539,-123.10009
14372586,Sunset,49.2133261,-123.0992998
14419998,Downtown Eastside,49.27729,-123.08774
14421266,Grandview-Woodland,49.26631,-123.07082
14505465,Strathcona,49.27671,-123.09865
14524029,South Cambie,49.25442,-123.12548
14535292,Kensington-Cedar Cottage,49.23942,-123.07083
14538753,Kensington-Cedar Cottage,49.25423,-123.08951
14555310,Grandview-Woodland,49.27524,-123.07223
14567822,Renfrew-Collingwood,49.23575,-123.0271
14569204,Mount Pleasant,49.2697,-123.10152
14570210,Kensington-Cedar Cottage,49.25758,-123.06673
14595350,Kitsilano,49.2715928,-123.1610614
14607432,Kensington-Cedar Cottage,49.23913,-123.08451
14613217,Mount Pleasant,49.26716317,-123.0980272
14616229,West Point Grey,49.26192,-123.21326
14674413,Riley Park,49.24743,-123.09525
14688071,South Cambie,49.25332,-123.12309
14710981,Kensington-Cedar Cottage,49.261,-123.0761
14711719,Downtown,49.27618,-123.12744
14724594,Downtown,49.27497,-123.11716
14775158,Sunset,49.22051,-123.0856
14787418,Kitsilano,49.26446,-123.18001
14802240,Downtown,49.2784,-123.12063
14809328,Kensington-Cedar Cottage,49.24911,-123.07706
14811738,Downtown,49.28073,-123.12535
14831562,Victoria-Fraserview,49.21255,-123.0574
14831774,Victoria-Fraserview,49.21121,-123.05598
14836915,Kitsilano,49.2614,-123.15827
14843816,Downtown,49.28109,-123.11987
14844498,Downtown,49.28226,-123.1192
14856847,Kensington-Cedar Cottage,49.2593,-123.05971
14868541,Kensington-Cedar Cottage,49.25215,-123.07674
14884981,Marpole,49.21586,-123.12532
14887513,Hastings-Sunrise,49.26612,-123.03956
14929609,Kitsilano,49.26605,-123.15106
14946886,Mount Pleasant,49.25938,-123.10424
14992464,Downtown,49.27775,-123.12325
15008574,Kitsilano,49.26774,-123.17773
15022825,Grandview-Woodland,49.26643,-123.05809
15037603,Grandview-Woodland,49.27369,-123.06303
15040167,Riley Park,49.25113,-123.11466
15041985,Renfrew-Collingwood,49.25377,-123.04513
15043236,Downtown Eastside,49.27926,-123.08715
15058838,Kensington-Cedar Cottage,49.25489,-123.07461
15111957,Victoria-Fraserview,49.21308,-123.05564
15147197,Kitsilano,49.26531,-123.16218
15160387,Downtown,49.27775,-123.11741
15161567,Shaughnessy,49.23582,-123.12859
15164422,Renfrew-Collingwood,49.26174,-123.04726
15197174,Mount Pleasant,49.26143,-123.10964
15255610,Mount Pleasant,49.26065,-123.09872
15260043,Downtown,49.27947,-123.11835
15267634,Downtown,49.28009,-123.12695
15272120,South Cambie,49.25175,-123.11925
15280784,Downtown,49.27952,-123.12024
15287755,Downtown,49.28012,-123.11419
15288267,Downtown,49.27629,-123.12508
15300175,Downtown,49.28484,-123.11437
15312395,Dunbar Southlands,49.2543,-123.19622
15321958,Kitsilano,49.26321,-123.16329
15329853,Renfrew-Collingwood,49.25117,-123.05318
15330197,Downtown,49.279205,-123.117622
15363953,Kitsilano,49.26346,-123.16109
15424088,Downtown,49.2849,-123.11725
15471901,Downtown,49.2775,-123.13086
15481083,Kitsilano,49.26244,-123.15148
15504479,Downtown,49.274548,-123.127823
15541440,Downtown Eastside,49.28161,-123.10181
15542567,Kitsilano,49.27017,-123.15711
15563093,Downtown,49.27652,-123.11044
15582940,Arbutus Ridge,49.24566,-123.16614
15624482,Renfrew-Collingwood,49.25126,-123.03277
15626890,Downtown,49.28876,-123.12354
15635558,Dunbar Southlands,49.23306,-123.18078
15642866,Kitsilano,49.27165,-123.15073
15646460,South Cambie,49.25072,-123.11681
15706251,Downtown,49.2878,-123.12423
15707911,Kensington-Cedar Cottage,49.25731,-123.06776
15803843,Kitsilano,49.26793,-123.16231
15951675,Downtown,49.27737,-123.12369
15988395,Downtown,49.28536,-123.11279
16026015,Hastings-Sunrise,49.28457,-123.04419
16083491,Hastings-Sunrise,49.28638,-123.02704
16120923,Downtown,49.28056,-123.12523
16174226,West End,49.28561,-123.13237
16177189,Mount Pleasant,49.26594,-123.10085
16203098,Kensington-Cedar Cottage,49.24014,-123.0887
16218564,Riley Park,49.23775,-123.11017
16232948,Downtown,49.27476,-123.12499
16233697,Kitsilano,49.26011,-123.16452
16259049,Kitsilano,49.27525,-123.14821
16288021,Downtown,49.27905,-123.11948
16289980,Mount Pleasant,49.265835,-123.100838
16302576,Grandview-Woodland,49.28168,-123.06178
16315060,Downtown,49.27857,-123.12299
16339748,Kensington-Cedar Cottage,49.25721,-123.07373
16380622,Downtown Eastside,49.28186,-123.10771
16458904,Killarney,49.20686,-123.04706
16491614,West End,49.27821,-123.13297
16491812,South Cambie,49.25662,-123.12287
16522048,Riley Park,49.24467,-123.09792
16616603,Renfrew-Collingwood,49.24415,-123.0496
16673770,Grandview-Woodland,49.27985,-123.05817
16720749,Mount Pleasant,49.25789,-123.09123
16752966,Kitsilano,49.26041,-123.16441
16779964,Downtown Eastside,49.2826,-123.10708
16795187,Downtown,49.27994,-123.10781
16817056,Victoria-Fraserview,49.23073,-123.0577
16826920,West Point Grey,49.25905,-123.19141
16929381,Downtown,49.27716,-123.12927
16934327,Downtown,49.27995,-123.10707
16947736,Downtown,49.27691,-123.12603
16960121,Dunbar Southlands,49.25649,-123.19513
16973311,Downtown,49.2792118,-123.1214803
16987578,Kensington-Cedar Cottage,49.25291,-123.08392
17042292,Mount Pleasant,49.25855,-123.07922
17075234,Downtown,49.27868,-123.10706
17099102,Downtown,49.28087,-123.12549
17195893,Kensington-Cedar Cottage,49.23653,-123.07922
17256037,West End,49.28464,-123.12435
17282580,Downtown Eastside,49.27944,-123.09981
17302474,Downtown,49.27937,-123.10681
17331922,Downtown,49.27796,-123.10868
17340660,Kensington-Cedar Cottage,49.23953,-123.08824
17347671,Downtown,49.28807,-123.12398
17383030,Hastings-Sunrise,49.28566,-123.05355
17404142,South Cambie,49.25569,-123.12535
17404753,Kitsilano,49.2669,-123.18265
17406661,Kensington-Cedar Cottage,49.25306,-123.07141
17438123,West End,49.28441,-123.12249
17497419,Fairview,49.27045,-123.14534
17546167,Sunset,49.21622,-123.10308
17580870,Kensington-Cedar Cottage,49.25504,-123.08632
17593485,Riley Park,49.24558,-123.10589
17611127,Kitsilano,49.26678,-123.18156
17640274,Marpole,49.21398,-123.13225
17649877,Downtown,49.28979,-123.12419
17655199,Downtown Eastside,49.27925565,-123.0880572
17683724,Fairview,49.26567,-123.1211
17703644,Mount Pleasant,49.25744,-123.10509
17714487,West End,49.28716,-123.12709
17733636,Downtown,49.27951,-123.11818
17734782,Hastings-Sunrise,49.29021,-123.05265
17738026,Kensington-Cedar Cottage,49.23522,-123.07804
17764717,Kitsilano,49.26891,-123.18143
17767948,Kensington-Cedar Cottage,49.23711,-123.07616
17790697,Downtown,49.27626,-123.11505
17799980,Grandview-Woodland,49.27295,-123.07359
17833279,Downtown Eastside,49.28047562,-123.0987854
17849718,Downtown,49.27486,-123.11602
17878232,Downtown,49.28729248,-123.1238861
17891295,West End,49.28249,-123.1243
17905368,West End,49.2922,-123.14128
17906967,Mount Pleasant,49.26681,-123.09716
17911210,Downtown,49.28455,-123.10707
17964143,Hastings-Sunrise,49.26359,-123.03654
17979427,Kerrisdale,49.23012,-123.14419
17979518,Kerrisdale,49.23134,-123.14207
17982841,Kerrisdale,49.23063,-123.14413
17994715,Downtown,49.27704,-123.12395
18019961,Kensington-Cedar Cottage,49.25158,-123.07801
18034711,West End,49.28709,-123.13615
18040461,Downtown,49.28029,-123.12526
18058854,Hastings-Sunrise,49.2688,-123.05555
18062481,Kitsilano,49.2662,-123.17177
18063805,Marpole,49.2118,-123.11181
18089401,West End,49.27929,-123.13063
18141945,Kerrisdale,49.23166,-123.14237
18152388,Kensington-Cedar Cottage,49.2394,-123.08998
18177393,Mount Pleasant,49.26409,-123.1005
18231285,Fairview,49.26153,-123.13439
18273285,Kitsilano,49.26504,-123.18525
18328785,Downtown,49.28035,-123.12505
18339479,Grandview-Woodland,49.26419,-123.07647
18357164,Hastings-Sunrise,49.26563,-123.04365
18359361,Grandview-Woodland,49.27289,-123.07405
18397672,Riley Park,49.25354,-123.09635
18408083,Downtown,49.27595,-123.12579
18408882,Grandview-Woodland,49.26787,-123.0652
18416487,Downtown,49.27756,-123.12097
18416795,Downtown,49.27953,-123.12046
18424386,Mount Pleasant,49.26725,-123.11024
18450932,Kerrisdale,49.23182,-123.14243
18451694,Kitsilano,49.26308,-123.17923
18465230,Downtown Eastside,49.2772,-123.102
18487637,West Point Grey,49.27381,-123.20692
18503614,Kitsilano,49.26252,-123.18165
18504108,Downtown,49.27665,-123.1208
18508187,Victoria-Fraserview,49.232,-123.05679
18523194,Downtown Eastside,49.28312,-123.10727
18523514,Kensington-Cedar Cottage,49.24952,-123.07457
18525552,Downtown,49.28138,-123.11857
18527181,Downtown,49.28161,-123.11777
18551005,Grandview-Woodland,49.26922,-123.06617
18581544,Downtown,49.2793,-123.10922
18614904,Downtown,49.28031,-123.10696
18616579,Hastings-Sunrise,49.26823,-123.05603
18617790,Arbutus Ridge,49.23802,-123.16885
18638495,Kitsilano,49.27324,-123.15193
18638835,Downtown,49.27878,-123.10797
18650443,Riley Park,49.23581,-123.10871
18655249,Kerrisdale,49.23453,-123.16569
18657916,South Cambie,49.25546,-123.12465
18672741,West Point Grey,49.26127,-123.21519
18688810,South Cambie,49.25333,-123.12648
18707775,Kensington-Cedar Cottage,49.24195,-123.0891
18733868,Riley Park,49.24025,-123.1009
18735027,Shaughnessy,49.23911,-123.1482
18736292,Riley Park,49.23359,-123.09929
18769488,Mount Pleasant,49.26847,-123.10601
18773655,Marpole,49.21718,-123.10661
18793884,West End,49.28269,-123.12497
18795540,Kitsilano,49.25881,-123.14922
18809180,Downtown,49.27907,-123.10671
18812413,Kitsilano,49.25767,-123.1491
18829637,Shaughnessy,49.25712,-123.14907
18842500,Kitsilano,49.26396801,-123.1600279
18858999,Grandview-Woodland,49.27196,-123.06405
18878134,Kensington-Cedar Cottage,49.23914,-123.06458
18879201,Downtown,49.27767,-123.12908
18894921,Downtown Eastside,49.27837,-123.09956
18897481,Fairview,49.25836,-123.12625
18913359,West End,49.28823,-123.14223
18914357,Downtown,49.28046,-123.12091
18917744,Grandview-Woodland,49.27738,-123.07444
18933939,Sunset,49.22838,-123.10111
18935250,West End,49.27896,-123.13227
18946167,Kitsilano,49.26574,-123.14893
18949400,Grandview-Woodland,49.26577,-123.06892
18972366,Kensington-Cedar Cottage,49.24532,-123.07588
18980403,Kensington-Cedar Cottage,49.23924,-123.08398
18980880,Downtown,49.27868,-123.10592
18993540,Riley Park,49.25343,-123.10752
19000807,Shaughnessy,49.25703,-123.15105
19014703,Kitsilano,49.26694,-123.16971
19018710,Victoria-Fraserview,49.22653,-123.07378
19019070,Riley Park,49.25237,-123.09729
19022941,Kitsilano,49.2592,-123.1497
19035665,Riley Park,49.2555,-123.09562
19050386,Downtown,49.27737,-123.13023
19055891,Kitsilano,49.26082,-123.16845
19057656,Downtown,49.27904,-123.10775
19057800,Dunbar Southlands,49.2485,-123.18404
19070991,Grandview-Woodland,49.27188,-123.07267
19071363,Downtown,49.27766,-123.1096
19073601,Downtown,49.28631,-123.12253
19084844,Hastings-Sunrise,49.28627,-123.04713
19085886,Fairview,49.2664,-123.13748
19094811,Downtown,49.273529,-123.125443
19101912,Riley Park,49.24118,-123.09683
19118514,Downtown,49.2798,-123.10891
19120673,West Point Grey,49.2602,-123.21289
19136713,Downtown Eastside,49.27917,-123.10087
19137495,West End,49.28219,-123.12516
19138815,Kitsilano,49.27105,-123.18454
19144132,Downtown,49.27865,-123.12027
19199606,Marpole,49.21794,-123.14169
19208688,Kitsilano,49.27322,-123.15093
19209231,Fairview,49.26456,-123.12753
19211342,Kitsilano,49.26705,-123.15698
19230547,Kensington-Cedar Cottage,49.23946,-123.08818
19236655,West End,49.28731,-123.12592
19251596,Kitsilano,49.26486,-123.18136
19271929,Downtown,49.27704,-123.12217
19273894,West End,49.28904,-123.13452
19274855,Downtown,49.28681,-123.12323
19296579,Grandview-Woodland,49.27804,-123.06098
19332346,Strathcona,49.27263,-123.09972
19388671,Downtown,49.27735,-123.12718
19406398,Hastings-Sunrise,49.26656,-123.04979
19408516,Grandview-Woodland,49.2776,-123.06675
19412480,Kerrisdale,49.23218,-123.14359
19434101,West Point Grey,49.27055,-123.18922
19437169,West End,49.28742,-123.12805
19441847,Kerrisdale,49.2236,-123.1589
19470470,Kitsilano,49.2665,-123.14857
19470851,Dunbar Southlands,49.22801,-123.19539
19471902,Kitsilano,49.26,-123.18298
19507901,Downtown,49.27285,-123.12343
19550189,Renfrew-Collingwood,49.25279,-123.03238
19607378,West End,49.2891,-123.12837
19627518,Hastings-Sunrise,49.2702907,-123.0459657
19662425,Dunbar Southlands,49.2569,-123.19638
19676826,West End,49.28572,-123.13627
19680779,Grandview-Woodland,49.28297,-123.06153
19697558,Kitsilano,49.25895,-123.16627
19699282,West End,49.27751,-123.13336
19722142,Downtown Eastside,49.27892,-123.07912
19744355,Downtown,49.27745,-123.12767
19762397,West End,49.28215,-123.12503
19791304,Sunset,49.22844,-123.09713
19791653,Sunset,49.2285,-123.09674
19792418,Hastings-Sunrise,49.28357,-123.05649
19802831,Mount Pleasant,49.26182,-123.1072
19804238,Hastings-Sunrise,49.27865,-123.03585
19805434,Fairview,49.25986,-123.12692
19826523,Killarney,49.23178,-123.02587
19831337,Hastings-Sunrise,49.27729,-123.05511
19832108,Riley Park,49.23939,-123.09124
19862607,Mount Pleasant,49.26084,-123.09042
19879167,Mount Pleasant,49.25912,-123.08006
19893714,Hastings-Sunrise,49.27449,-123.03915
19915265,Fairview,49.26156,-123.14305
19925483,Kitsilano,49.26615,-123.16606
19931091,Kitsilano,49.26584,-123.15036
19931966,Downtown,49.2884,-123.12605
19981757,Downtown,49.28378,-123.11988
19984705,Downtown Eastside,49.28389,-123.10265
20002260,Oakridge,49.23272,-123.13075
20040056,Hastings-Sunrise,49.28483,-123.04634
20073140,West End,49.28435,-123.13874
20088165,Grandview-Woodland,49.28097,-123.06788
20090741,Downtown,49.29373,-123.13452
20093556,Kensington-Cedar Cottage,49.24811,-123.0798
20095858,Riley Park,49.24404,-123.10111
20136427,Riley Park,49.23527,-123.09903
20155636,Kitsilano,49.26702,-123.16867
20155772,Downtown,49.27776,-123.12884
20157432,Mount Pleasant,49.26099,-123.10869
20208829,Fairview,49.2622,-123.14579
20215396,Riley Park,49.25407,-123.09567
20216848,Downtown,49.28072,-123.12483
20234950,Mount Pleasant,49.25852,-123.10447
20235568,Downtown,49.27848,-123.12038
20256716,Hastings-Sunrise,49.26316,-123.04757
20270616,Sunset,49.22652,-123.09526
20305245,Hastings-Sunrise,49.26312,-123.048
20307736,Killarney,49.22338,-123.03558
20359188,Kitsilano,49.26463,-123.16143
20361528,Renfrew-Collingwood,49.24156,-123.04932
20366334,Renfrew-Collingwood,49.24196,-123.04993
20394031,Grandview-Woodland,49.27379,-123.06237
20413631,Downtown,49.28152,-123.11645
20434400,Fairview,49.26571,-123.13241
20436839,Hastings-Sunrise,49.27387,-123.05153
20457117,Grandview-Woodland,49.2802,-123.06112
20504139,Arbutus Ridge,49.25147,-123.16079
20506575,Grandview-Woodland,49.27668,-123.06058
20536417,Downtown Eastside,49.28261,-123.1029
20541307,Kitsilano,49.26769,-123.16714
20555247,Hastings-Sunrise,49.26697,-123.04348
20559146,Renfrew-Collingwood,49.24871,-123.05501
20563115,Killarney,49.22267,-123.03604
20586963,Renfrew-Collingwood,49.2557,-123.04582
20623507,Downtown Eastside,49.2832,-123.10252
20634127,West End,49.284,-123.1336
20634649,Mount Pleasant,49.26404,-123.10546
20642417,Downtown,49.27636,-123.11982
20697602,Marpole,49.21446,-123.11432
20698187,Marpole,49.21424,-123.11441
20698278,Marpole,49.2127,-123.11602
20699158,Oakridge,49.22845,-123.11504
20726603,Mount Pleasant,49.26267,-123.08365
20726949,Downtown,49.28264,-123.11427
20730379,West End,49.27957,-123.13028
20747426,Downtown,49.28264,-123.11427
20747473,Grandview-Woodland,49.26906,-123.06129
20761423,Downtown,49.28344,-123.11495
20762078,Downtown,49.28264,-123.11427
20764297,Kensington-Cedar Cottage,49.24551,-123.08933
20773659,Downtown,49.27929,-123.10709
20798979,Renfrew-Collingwood,49.24188,-123.05401
20799287,Grandview-Woodland,49.26985,-123.06766
20856734,West Point Grey,49.25959,-123.18791
20864984,Oakridge,49.22671,-123.11416
20873976,Grandview-Woodland,49.27813,-123.07205
20887111,Victoria-Fraserview,49.2271,-123.05468
20887745,Arbutus Ridge,49.23973,-123.16704
20900425,Grandview-Woodland,49.27568,-123.06916
20913466,Grandview-Woodland,49.28111,-123.05747
20913864,Downtown,49.27897,-123.12625
20946951,Kerrisdale,49.23012,-123.14237
20947300,Kerrisdale,49.23082,-123.14438
20980500,Fairview,49.26339,-123.12186
20982614,Mount Pleasant,49.26564,-123.10106
20997043,Downtown Eastside,49.2792,-123.09849
21002078,Downtown,49.28097,-123.10959
21011527,Grandview-Woodland,49.2728,-123.07355
21030772,Downtown,49.28002,-123.11053
21066390,Downtown,49.28264,-123.11427
21097026,Fairview,49.26431,-123.12104
21100013,Downtown,49.27609,-123.12527
21112252,Fairview,49.26027,-123.1263
21128612,Riley Park,49.25089,-123.09095
21137609,Downtown,49.27979,-123.12022
